City Name,State,lat,lng
Hancocks Bridge,New Jersey,39.5051,-75.4605
Woodbridge,New Jersey,40.55418,-74.28600076944446
Pennsvile,New Jersey,39.6460922,-75.51876256929097
Deepwater,New Jersey,39.6834468,-75.4904752
Pilesgrove Twp,New Jersey,39.651565000000005,-75.28538586512916
Pomona,New Jersey,39.4688,-74.5502
Elmer,New Jersey,39.5919,-75.174
Far Hills,New Jersey,40.6906,-74.6257
Somerset,New Jersey,40.5083,-74.501
Somerset,New Jersey,40.5083,-74.501
Somerset,New Jersey,40.5083,-74.501
Somerset,New Jersey,40.5083,-74.501
Hillsborough,New Jersey,40.5069,-74.6523
Wayne Twp,New Jersey,40.9018775,-74.26336332560871
West Caldwell,New Jersey,40.8409329,-74.3018154
Branchville,New Jersey,41.1471,-74.7494
Stanhope,New Jersey,40.9141,-74.7027
Stanhope,New Jersey,40.9141,-74.7027
Landing,New Jersey,40.9078,-74.6593
Hampton Twp,New Jersey,41.0921316,-74.7801264
Hamilton,New Jersey,40.255293949999995,-74.70381829422638
Middlesex,New Jersey,40.5744,-74.5011
Warwick,New Jersey,40.75261935,-74.20718063716802
Newton,New Jersey,41.0534,-74.7527
Sparta,New Jersey,41.0401567,-74.6310081
Sparta,New Jersey,41.0401567,-74.6310081
Sparta,New Jersey,41.0401567,-74.6310081
Montville,New Jersey,40.9148209,-74.383763
Sparta,New Jersey,41.0401567,-74.6310081
Stanhope,New Jersey,40.9141,-74.7027
Budd Lake,New Jersey,40.8733,-74.7375
Highland Lakes,New Jersey,41.1716,-74.4643
Hamilton,New Jersey,40.255293949999995,-74.70381829422638
Highland Lakes,New Jersey,41.1716,-74.4643
Highland Lakes,New Jersey,41.1716,-74.4643
Highland Lakes,New Jersey,41.1716,-74.4643
,New Jersey,,
,New Jersey,,
Edison,New Jersey,40.518157,-74.4113926
Vernon,New Jersey,39.8973938,-75.0317979
Vernon,New Jersey,39.8973938,-75.0317979
Moorestown,New Jersey,39.9670569,-74.9426677
Highland Lakes,New Jersey,41.1716,-74.4643
Sussex,New Jersey,41.2096,-74.6079
Sussex,New Jersey,41.2096,-74.6079
Bound Brook,New Jersey,40.5676,-74.5383
Alpha,New Jersey,40.6598,-75.1571
Blairstown,New Jersey,40.9831598,-74.9602972
Morganville,New Jersey,40.3756,-74.2444
Flemington,New Jersey,40.5087,-74.8599
Highland Lakes,New Jersey,41.1716,-74.4643
Westlake,New Jersey,40.1021192,-74.2897422
Oxford,New Jersey,40.80416099999999,-74.99690148536709
Lebanon,New Jersey,40.6417683,-74.8359987
Chester,New Jersey,40.7842667,-74.6968284
Belvidere,New Jersey,40.8295,-75.0728
Placitas,New Mexico,35.3226,-106.4437
Belen,New Mexico,34.7115,-106.7986
Albuquerque,New Mexico,35.1054,-106.6465
Anthony,New Mexico,32.0131,-106.5984
Chama,New Mexico,36.8931,-106.5843
Placitas,New Mexico,35.3226,-106.4437
Placitas,New Mexico,35.3226,-106.4437
Albuquerque,New Mexico,35.1054,-106.6465
Espanola,New Mexico,36.0028011,-106.0578009
La Madera,New Mexico,35.2345,-106.334
La Madera,New Mexico,36.3808,-106.042
Anthony,New Mexico,32.0131,-106.5984
Hernandez,New Mexico,36.0567,-106.1185
Sunland Park,New Mexico,31.8201,-106.5958
Los Ojos,New Mexico,36.7361,-106.5669
Vallecitos,New Mexico,36.4950177,-106.1166881
Santa Fe,New Mexico,35.6619,-105.9819
Chamisal,New Mexico,36.1725,-105.7459
Penasco,New Mexico,36.171659000000005,-105.69006830235372
Ranchos De Taos,New Mexico,36.3619,-105.6016
Tres Piedras,New Mexico,36.64722,-105.966803
Vadito,New Mexico,36.1929,-105.6755
Bernalillo,New Mexico,35.3127,-106.5537
Jemez Springs,New Mexico,35.7732,-106.6909
La Jara,New Mexico,36.1055,-106.9419
Rio Rancho,New Mexico,35.2873,-106.6982
San Ysidro,New Mexico,32.3568,-106.8129
Caballo,New Mexico,32.9806,-107.3075
Ranchos De Taos,New Mexico,36.3619,-105.6016
Portland,New Mexico,32.29106973098146,-106.80150007818858
Green Valley,New Mexico,,
Peralta,New Mexico,34.8283,-106.6859
Anthony,New Mexico,32.0131,-106.5984
Albuquerque,New Mexico,35.1054,-106.6465
Carrizozo,New Mexico,33.6433,-105.8411
Ruidoso,New Mexico,33.3646,-105.6434
Tularosa,New Mexico,33.0753,-106.0175
Las Vegas,New Mexico,35.6011,-105.2206
El Prado,New Mexico,36.4322586,-105.5751437
Columbus,New Mexico,31.8271,-107.6422
Socorro,New Mexico,34.0543,-106.9065
Belen,New Mexico,34.7115,-106.7986
Bluewater,New Mexico,35.3243,-108.206
Los Lunas,New Mexico,34.8115,-106.7803
Elida,New Mexico,33.9469,-103.6531
Floyd,New Mexico,34.2288,-103.5526
Chaparral,New Mexico,32.0442,-106.406
Velarde,New Mexico,36.1608,-105.9659
Ponderosa,New Mexico,35.6555,-106.6544
Alcalde,New Mexico,36.0854,-106.0575
Algodones,New Mexico,35.3804,-106.4731
Santa Fe,New Mexico,35.6619,-105.9819
Las Cruces,New Mexico,32.3265,-106.7893
Placitas,New Mexico,35.3226,-106.4437
Placitas,New Mexico,35.3226,-106.4437
Albuquerque,New Mexico,35.1054,-106.6465
Sunspot,New Mexico,32.7892103,-105.81857
Cloudcroft,New Mexico,32.9532,-105.7326
Albuquerque,New Mexico,35.1054,-106.6465
Albuquerque,New Mexico,35.1054,-106.6465
Santa Cruz,New Mexico,35.9939,-106.0359
Elephant Butte,New Mexico,33.1806,-107.2269
Albuquerque,New Mexico,35.1054,-106.6465
San Antonio,New Mexico,33.9161,-106.87
Albuquerque,New Mexico,35.1054,-106.6465
Santa Fe,New Mexico,35.6619,-105.9819
Placitas,New Mexico,35.3226,-106.4437
Albuquerque,New Mexico,35.1054,-106.6465
Cliff,New Mexico,32.966,-108.6176
Bayard,New Mexico,32.7579,-108.1337
Jemez Pueblo,New Mexico,35.6066,-106.7333
Ojo Caliente,New Mexico,36.3146,-106.0374
Los Lunas,New Mexico,34.8115,-106.7803
Taos,New Mexico,36.3871,-105.5803
Belen,New Mexico,34.7115,-106.7986
Elephant Butte,New Mexico,33.1806,-107.2269
Rancho De Taos,New Mexico,36.353499,-105.69562058141263
Santa Fe,New Mexico,35.6619,-105.9819
Ft Defiance,Navajo Nation,,
Fort Defiance,Navajo Nation,,
Fort Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Kayenta,Navajo Nation,,
Teec Nos Pos,Navajo Nation,,
Chinle,Navajo Nation,,
St Michaels,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Kayenta,Navajo Nation,,
Page,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Fort Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Chinle,Navajo Nation,,
Teec Nos Pos,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Chinle,Navajo Nation,,
Chinle,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Shiprock,Navajo Nation,,
Dennehotso,Navajo Nation,,
Kaibeto,Navajo Nation,,
Shonto,Navajo Nation,,
Pinon,Navajo Nation,,
Many Farms,Navajo Nation,,
Chinle,Navajo Nation,,
Chinle,Navajo Nation,,
Winslow,Navajo Nation,,
Chambers,Navajo Nation,,
Tonalea,Navajo Nation,,
Ramah,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ramah,Navajo Nation,,
Pine Hill,Navajo Nation,,
Magdalena,Navajo Nation,,
Magdalena,Navajo Nation,,
Canoncito,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Tohatchi,Navajo Nation,,
Magdalena,Navajo Nation,,
Gallup,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Shiprock,Navajo Nation,,
Crownpoint,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Monument Valley,Navajo Nation,,
Monument Valley,Navajo Nation,,
Blanding,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Monument Valley,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Ft Defiance,Navajo Nation,,
Alamo,Nevada,37.3771,-115.1678
Battle Mountain,Nevada,40.6299,-116.9518
Beatty,Nevada,36.9474,-116.7337
Carson City,Nevada,39.1511,-119.7476
Carson City,Nevada,39.1511,-119.7476
Reno,Nevada,39.5497,-119.8483
Elko,Nevada,40.8381,-115.7678
Gerlach,Nevada,40.6452,-119.3614
Eureka,Nevada,39.5112,-115.9658
Eureka,Nevada,39.5112,-115.9658
Fallon,Nevada,39.4737,-118.7779
Fallon,Nevada,39.4737,-118.7779
Pasadena,Nevada,36.19412499458702,-115.0422669298205
Fernley,Nevada,39.5627,-119.1906
Gardnerville,Nevada,38.939,-119.7369
Gardnerville,Nevada,38.939,-119.7369
Gerlach,Nevada,40.6452,-119.3614
Goldfield,Nevada,37.7121,-117.2378
Hawthorne,Nevada,38.5253,-118.626
Jackpot,Nevada,41.9797,-114.6645
Las Vegas,Nevada,36.2333,-115.2654
Las Vegas,Nevada,36.2333,-115.2654
Las Vegas,Nevada,36.2333,-115.2654
Overton,Nevada,36.5380725,-114.4436274
Winnemucca,Nevada,40.9645,-117.7247
Mcgill,Nevada,39.4019,-114.7775
Pahrump,Nevada,36.2235,-115.9974
Mesquite,Nevada,36.8032,-114.133
Minden,Nevada,38.9632,-119.7683
Panaca,Nevada,37.7881,-114.4005
Pioche,Nevada,37.9519,-114.4434
Pioche,Nevada,37.9519,-114.4434
Reno,Nevada,39.5497,-119.8483
Round Mountain,Nevada,38.6942734,-117.1614405
Silver Springs,Nevada,39.3826,-119.2148
Stagecoach,Nevada,39.3656,-119.3832
Wellington,Nevada,38.7567294,-119.377463
Yerington,Nevada,38.9554,-119.1101
Zephyr Cove,Nevada,39.0082,-119.9307
Zephyr Cove,Nevada,39.0082,-119.9307
Fallon,Nevada,39.4737,-118.7779
Sloan,Nevada,35.9325001,-115.19681
Fallon,Nevada,39.4737,-118.7779
Carson City,Nevada,39.1511,-119.7476
Glenbrook,Nevada,39.0986,-119.9341
Hawthorne,Nevada,38.5253,-118.626
Henderson,Nevada,36.0133,-115.0381
North Las Vegas,Nevada,36.2883,-115.0888
Tonopah,Nevada,38.0822,-117.2246
Reno,Nevada,39.5497,-119.8483
Reno,Nevada,39.5497,-119.8483
Reno,Nevada,39.5497,-119.8483
Amargosa Valley,Nevada,36.5424,-116.4877
Hawthorne,Nevada,38.5253,-118.626
Ft Wayne,Nevada,36.26960415911443,-115.16553858389288
Mccarran,Nevada,36.0861034,-115.1611197919236
Elko,Nevada,40.8381,-115.7678
Ely,Nevada,39.265,-114.8708
Spring Creek,Nevada,40.745,-115.5983
Las Vegas,Nevada,36.2333,-115.2654
Las Vegas,Nevada,36.2333,-115.2654
Las Vegas,Nevada,36.2333,-115.2654
Beatty,Nevada,36.9474,-116.7337
Reno,Nevada,39.5497,-119.8483
Pahrump,Nevada,36.2235,-115.9974
Mina,Nevada,38.3898,-118.1115
Amargosa Valley,Nevada,36.5424,-116.4877
Reno,Nevada,39.5497,-119.8483
Fallon,Nevada,39.4737,-118.7779
Carson City,Nevada,39.1511,-119.7476
Jarbidge,Nevada,41.874658,-115.430533
Westlake,Nevada,39.52179463357781,-119.88399888078432
Winnemucca,Nevada,40.9645,-117.7247
Yerington,Nevada,38.9554,-119.1101
Pahrump,Nevada,36.2235,-115.9974
Sparks,Nevada,39.5736,-119.7161
Minden,Nevada,38.9632,-119.7683
Reno,Nevada,39.5497,-119.8483
Henderson,Nevada,36.0133,-115.0381
Las Vegas,Nevada,36.2333,-115.2654
Crescent Valley,Nevada,40.4198,-116.5753
Las Vegas,Nevada,36.2333,-115.2654
Henderson,Nevada,36.0133,-115.0381
Elko,Nevada,40.8381,-115.7678
Elko,Nevada,40.8381,-115.7678
Pahrump,Nevada,36.2235,-115.9974
Fallon,Nevada,39.4737,-118.7779
Bluffdale,Nevada,,
Reno,Nevada,39.5497,-119.8483
Carson City,Nevada,39.1511,-119.7476
Reno,Nevada,39.5497,-119.8483
Reno,Nevada,39.5497,-119.8483
Las Vegas,Nevada,36.2333,-115.2654
Spring Creek,Nevada,40.745,-115.5983
Las Vegas,Nevada,36.2333,-115.2654
Golconda,Nevada,40.9522,-117.4997
Pahrump,Nevada,36.2235,-115.9974
Pahrump,Nevada,36.2235,-115.9974
Sparks,Nevada,39.5736,-119.7161
Golconda,Nevada,40.9522,-117.4997
Schenectady,New York,42.8025,-73.9275
Knox,New York,42.6711876,-74.115685
East Berne,New York,42.6164662,-74.0745747
Berne,New York,42.6253546,-74.1334647
Greenville,New York,40.9986,-73.8189
Westerlo,New York,42.5150785,-74.0454099
Castleton-On-Hudson,New York,42.5332,-73.7491
Alfred,New York,42.2542334,-77.7906062
Andover,New York,42.1564581,-77.7955509
Belfast,New York,42.3428443,-78.1113975
Belmont,New York,42.2226,-78.0327
Canaseraga,New York,42.4618,-77.7773
Caneadea,New York,42.3864543,-78.1536209
Bolivar,New York,42.0670399,-78.1669081
Neptune,New York,40.5810109,-73.974574
Hilton,New York,43.29,-77.7925
Belfast,New York,42.3428443,-78.1113975
Belmont,New York,42.2226,-78.0327
Fairport,New York,43.099,-77.4427
Friendship,New York,42.2064566,-78.1375099
Bolivar,New York,42.0670399,-78.1669081
Goodlettsville,New York,,
Johnson City,New York,42.123,-75.9624
Harpursville,New York,42.1784124,-75.6246298
Vestal,New York,42.0850703,-76.053813
Port Crane,New York,42.1642428,-75.8335265
Tuckahoe,New York,40.9531,-73.823
Tuckahoe,New York,40.9531,-73.823
Port Crane,New York,42.1642428,-75.8335265
Bainbridge,New York,42.2935152,-75.4792592
Binghamton,New York,42.1014,-75.9093
Vestal,New York,42.0850703,-76.053813
Advance,New York,40.67561215,-73.89517237616593
Castle Creek,New York,42.2275753,-75.918253
Apalachin,New York,42.0639,-76.1567
Port Crane,New York,42.1642428,-75.8335265
Binghamton,New York,42.1014,-75.9093
Binghamton,New York,42.1014,-75.9093
Franklinville,New York,42.3370091,-78.4580762
Little Valley,New York,42.252563,-78.80559
Otto,New York,42.356173,-78.8317
Portville,New York,42.0386764,-78.3408496
Salamanca,New York,42.1631,-78.7233
East Brunswick,New York,,
Yorkshire,New York,42.5300624,-78.4727976
Bradford,New York,42.3711837,-77.1088596
Perrysburg,New York,42.4578945,-79.00082542479993
Olean,New York,42.0819,-78.4321
Orchard Park,New York,42.7670376,-78.7435517
Olean,New York,42.0819,-78.4321
Aurora,New York,42.7324505,-78.6315537
Port Byron,New York,43.0366,-76.6263
Aurora,New York,42.7324505,-78.6315537
Fredonia,New York,42.4407,-79.3319
Sinclairville,New York,42.2653,-79.259
Mayville,New York,42.2531,-79.503
Nicholasville,New York,,
Stockton,New York,42.317558,-79.355879
Clymer,New York,42.020888,-79.63005
Victor,New York,42.9825634,-77.4088794
Mayville,New York,42.2531,-79.503
Big Flats,New York,42.1372967,-76.9369067
Horseheads,New York,42.1669832,-76.8202973
Goodlettsville,New York,,
Norwich,New York,42.5333,-75.5227
Sherburne,New York,42.6781266,-75.4985123
Guilford,New York,42.4042433,-75.4896253
New Berlin,New York,42.6239023,-75.3321363
Oxford,New York,42.4420181,-75.5976855
Ellenburg Depot,New York,44.9058729,-73.8009813
Peru,New York,44.578486,-73.527031
Plattsburgh,New York,44.6951,-73.4563
Ellenburg Depot,New York,44.9058729,-73.8009813
West Chazy,New York,44.8178,-73.5116
Keeseville,New York,44.5035,-73.4812
Saranac,New York,44.651559,-73.743668
Mooers Forks,New York,44.9580936,-73.6406994
Copake,New York,42.1035545,-73.5496591
Hudson,New York,42.2515,-73.7859
Hudson,New York,42.2515,-73.7859
Hudson,New York,42.2515,-73.7859
Nassau,New York,40.7352994,-73.5615778
Valatie,New York,42.4134,-73.6779
Germantown,New York,42.1345339,-73.8917982
Livingston,New York,42.7360902,-77.7781416
Thomaston,New York,40.7875,-73.7153
West Lebanon,New York,42.4861933,-73.4662217
New York,New York,40.6943,-73.9249
Ghent,New York,42.3292525,-73.6156736
Valatie,New York,42.4134,-73.6779
Valatie,New York,42.4134,-73.6779
New Rochelle,New York,40.9304,-73.7836
Tarrytown,New York,41.0647,-73.8672
Germantown,New York,42.1345339,-73.8917982
Portland,New York,42.37978,-79.467547
Goodlettsville,New York,,
Hudson,New York,42.2515,-73.7859
Ithaca,New York,42.4442,-76.5032
Middletown,New York,41.4459,-74.4236
Pittsfield,New York,42.638685,-75.2812794
Killawog,New York,42.4006284,-76.020758
Homer,New York,42.6370141,-76.1788174
Margaretville,New York,42.1458,-74.6503
Downsville,New York,42.0833,-74.9966
Downsville,New York,42.0833,-74.9966
Hancock,New York,41.9542233,-75.2805401
Fishs Eddy,New York,41.9636984,-75.1748916
Fleischmanns,New York,42.1552,-74.5335
Franklin,New York,42.3415,-75.1659
Margaretville,New York,42.1458,-74.6503
Hancock,New York,41.9542233,-75.2805401
Roxbury,New York,42.2839739,-74.5648747
Walton,New York,42.1695296,-75.1293351
Delhi,New York,42.2781401,-74.9159946
Delhi,New York,42.2781401,-74.9159946
Unadilla,New York,42.3253586,-75.3123969
Walton,New York,42.1695296,-75.1293351
Wappingers Falls,New York,41.5984,-73.9181
Wappingers Falls,New York,41.5984,-73.9181
Carmel,New York,41.4266361,-73.6788272
Stamford,New York,42.4073024,-74.614318
Skokie,New York,41.1685171,-74.02381360000001
Brewster,New York,41.397,-73.6151
Hopewell Jctn,New York,41.5810881,-73.81066881611866
Lagrangeville,New York,41.650927,-73.7629088
Poughkeepsie,New York,41.695,-73.9211
Poughkeepsie,New York,41.695,-73.9211
Hopewell Jctn,New York,41.5810881,-73.81066881611866
Hyde Park,New York,41.784195600000004,-73.93739119578458
Poughkeepsie,New York,41.695,-73.9211
Pleasantville,New York,41.1377,-73.7828
Poughkeepsie,New York,41.695,-73.9211
Monsey,New York,41.1181,-74.0682
,New York,,
Wappingers Falls,New York,41.5984,-73.9181
Hudson,New York,42.2515,-73.7859
Wappingers Falls,New York,41.5984,-73.9181
Pawling,New York,41.5618381,-73.6026148
Amenia,New York,41.8495129,-73.5573194
Millbrook,New York,41.7842,-73.6937
Millbrook,New York,41.7842,-73.6937
Wingdale,New York,41.6376,-73.5687
Hyde Park,New York,41.784195600000004,-73.93739119578458
Brooklyn,New York,40.6501,-73.9496
Mount Vernon,New York,40.9136,-73.8291
Carmel,New York,41.4266361,-73.6788272
Millbrook,New York,41.7842,-73.6937
Wappingers Falls,New York,41.5984,-73.9181
Ancramdale,New York,42.0181473,-73.5912358
Fishkill,New York,41.5355745,-73.898702
Red Hook,New York,41.9950819,-73.8755918
Elmsford,New York,41.0541,-73.8143
Poughkeepsie,New York,41.695,-73.9211
Rhinebeck,New York,41.9267604,-73.912763
New York,New York,40.6943,-73.9249
Amenia,New York,41.8495129,-73.5573194
Wappingers Falls,New York,41.5984,-73.9181
Hopewell Junction,New York,41.5805,-73.8103
Amenia,New York,41.8495129,-73.5573194
Hopewell Jctn,New York,41.5810881,-73.81066881611866
Lagrangeville,New York,41.650927,-73.7629088
Hopewell Jctn,New York,41.5810881,-73.81066881611866
Hopewell Junction,New York,41.5805,-73.8103
Hopewell Junction,New York,41.5805,-73.8103
Wappingers Falls,New York,41.5984,-73.9181
Brewster,New York,41.397,-73.6151
Poughkeepsie,New York,41.695,-73.9211
Lagrangeville,New York,41.650927,-73.7629088
Poughkeepsie,New York,41.695,-73.9211
East Fishkill,New York,41.5533306,-73.7956214
Pleasant Valley,New York,41.7455573,-73.8205859
Poughkeepsie,New York,41.695,-73.9211
Wappinger Falls,New York,41.589933247736376,-73.93417828245882
Collins,New York,42.49645,-78.920589
Springville,New York,42.5084,-78.6696
East Aurora,New York,42.7667,-78.6172
Colden,New York,42.6442234,-78.6845805
Essex,New York,44.0638879,-73.7542043
Keeseville,New York,44.5035,-73.4812
Port Henry,New York,44.04352205,-73.46410781226794
Ausable Forks,New York,42.748875999999996,-73.85483824902039
Newcomb,New York,43.969592,-74.164925
Ray Brook,New York,44.2986109,-74.0754939
Schroon Lake,New York,43.8345,-73.7647
Chateaugay,New York,44.926648,-74.079781
Brushton,New York,44.8308,-74.5117
Moira,New York,44.818133,-74.555969
Moira,New York,44.818133,-74.555969
Johnstown,New York,43.0073,-74.3755
Guilderland,New York,42.704522,-73.911513
Saddle River,New York,41.09171307827081,-74.07896681175416
Selkirk,New York,42.5323027,-73.7984563
Broadalbin,New York,43.0586846,-74.1965206
St. Johnsville,New York,42.9981274,-74.6829225
Caroga Lake,New York,43.1352,-74.481
Middle Grove,New York,43.0897964,-73.9179022
Midland Park,New York,40.5765576,-74.09863803903832
Selkirk,New York,42.5323027,-73.7984563
Stamford,New York,42.4073024,-74.614318
Amsterdam,New York,42.942,-74.1906
Amsterdam,New York,42.942,-74.1906
Ballston Spa,New York,43.0068,-73.8525
Hensonville,New York,42.2898074,-74.2165307
Tannersville,New York,42.1936,-74.135
Kingston,New York,41.9295,-73.9968
Wappingers Falls,New York,41.5984,-73.9181
Cairo,New York,42.2989749,-73.9984659
Wappingers Falls,New York,41.5984,-73.9181
Cairo,New York,42.2989749,-73.9984659
Windham,New York,42.3073066,-74.2520875
Windham,New York,42.3073066,-74.2520875
Long Lake,New York,43.973052,-74.421043
Long Lake,New York,43.973052,-74.421043
Indian Lake,New York,43.782497,-74.272041
Piseco,New York,43.4484024,-74.518484
Fort Plain,New York,42.9316,-74.6278
Sauquoit,New York,43.0042365,-75.2598859
Dolgeville,New York,43.1031,-74.7749
Frankfort,New York,43.038959,-75.070436
Herkimer,New York,43.4911326,-74.9481252
Middleville,New York,43.1384,-74.9707
Newport,New York,43.185904,-75.014648
Old Forge,New York,43.706,-74.9722
Poland,New York,42.1466962,-79.1084697
Van Hornesville,New York,42.8950724,-74.8276495
Newport,New York,43.185904,-75.014648
Utica,New York,43.0962,-75.2261
Stamford,New York,42.4073024,-74.614318
West Winfield,New York,42.8838,-75.1914
Syracuse,New York,43.0407,-76.1437
Old Forge,New York,43.706,-74.9722
Lyons Falls,New York,43.617,-75.3618
,New York,,
Mount Morris,New York,42.7256184,-77.8741695
Oriskany,New York,43.1568,-75.3335
Cazenovia,New York,42.9300668,-75.8526969
Fort Plain,New York,42.9316,-74.6278
Fultonville,New York,42.9463,-74.3704
St. Johnsville,New York,42.9981274,-74.6829225
Wappinger Falls,New York,41.589933247736376,-73.93417828245882
Wappinger Falls,New York,41.589933247736376,-73.93417828245882
Guilderland,New York,42.704522,-73.911513
Guilderland,New York,42.704522,-73.911513
Brooklyn,New York,40.6501,-73.9496
Amsterdam,New York,42.942,-74.1906
Amsterdam,New York,42.942,-74.1906
Fultonville,New York,42.9463,-74.3704
Sprakers,New York,42.8914624,-74.5134719
Amsterdam,New York,42.942,-74.1906
Hagaman,New York,42.9728,-74.1545
Watertown,New York,43.9734,-75.9094
Sauquoit,New York,43.0042365,-75.2598859
Clayville,New York,42.9748,-75.2489
Skaneateles,New York,42.947011,-76.4291017
Syracuse,New York,43.0407,-76.1437
Lafayette,New York,42.892289,-76.1052019
Naples,New York,42.6160647,-77.4030253
Canandaigua,New York,42.850682,-77.31914542488306
Stony Point,New York,41.2295386,-73.9870847
Poughkeepsie,New York,41.695,-73.9211
Walden,New York,41.5603,-74.1879
Rock Tavern,New York,41.4662049,-74.1912587
Poughkeepsie,New York,41.695,-73.9211
Chester,New York,41.357,-74.2768
Cornwall-On-Hudson,New York,41.4369,-74.0145
Highland Falls,New York,41.3643,-73.9682
Maybrook,New York,41.4881,-74.213
Monroe,New York,41.3304767,-74.1866348
Monroe,New York,41.3304767,-74.1866348
Monroe,New York,41.3304767,-74.1866348
Newburgh,New York,41.5000767,-74.0098299
Port Jervis,New York,41.3783,-74.691
Goshen,New York,41.4021497,-74.3242129
Unionville,New York,41.3013,-74.5619
Central Valley,New York,41.3317605,-74.120978
Newburgh,New York,41.5000767,-74.0098299
Middletown,New York,41.4459,-74.4236
Slate Hill,New York,41.3909274,-74.4765471
Blooming Grove,New York,41.4092605,-74.1951475
Blooming Grove,New York,41.4092605,-74.1951475
Washingtonville,New York,41.4297,-74.1577
Rock Tavern,New York,41.4662049,-74.1912587
Sloatsburg,New York,41.162,-74.1902
Blooming Grove,New York,41.4092605,-74.1951475
Blooming Grove,New York,41.4092605,-74.1951475
Slate Hill,New York,41.3909274,-74.4765471
Monroe,New York,41.3304767,-74.1866348
Monroe,New York,41.3304767,-74.1866348
Warwick,New York,41.256483,-74.3598755
Goshen,New York,41.4021497,-74.3242129
Campbell Hall,New York,41.4506548,-74.2659071
Montgomery,New York,42.8941269,-74.4099745
Blooming Grove,New York,41.4092605,-74.1951475
Blooming Grove,New York,41.4092605,-74.1951475
Poughkeepsie,New York,41.695,-73.9211
Monroe,New York,41.3304767,-74.1866348
Slate Hill,New York,41.3909274,-74.4765471
Abington,New York,40.71351505855103,-73.54544668643099
Goshen,New York,41.4021497,-74.3242129
Otisville,New York,41.4714,-74.5397
Elmwood Park,New York,43.01724605,-76.16779379712972
Orangeburg,New York,41.0488,-73.9408
Patterson,New York,41.513726,-73.6062323
Monroe,New York,41.3304767,-74.1866348
Port Jervis,New York,41.3783,-74.691
New City,New York,41.1542,-73.9912
Warwick,New York,41.256483,-74.3598755
Mountainville,New York,41.4033452,-74.0780432
Goshen,New York,41.4021497,-74.3242129
New Windsor,New York,41.4767605,-74.0237519
Slate Hill,New York,41.3909274,-74.4765471
Harriman,New York,41.3088,-74.1445
Holley,New York,43.2247,-78.0292
North Chili,New York,43.1197837,-77.8055632
Orwell,New York,43.5747959,-75.996258
Mexico,New York,43.459514,-76.228818
Fulton,New York,43.3171,-76.4167
North Syracuse,New York,43.1339,-76.1304
Goodletsville,New York,,
Syracuse,New York,43.0407,-76.1437
Edmeston,New York,42.6978509,-75.2437763
Hartwick,New York,42.6597973,-75.0487708
Unadilla,New York,42.3253586,-75.3123969
Oneonta,New York,42.4551,-75.0666
Oneonta,New York,42.4551,-75.0666
Laurens,New York,42.530633,-75.0896077
Edmeston,New York,42.6978509,-75.2437763
Cooperstown,New York,42.6996,-74.93
Cooperstown,New York,42.6996,-74.93
Cherry Valley,New York,42.7956295,-74.7532018
Portland,New York,42.37978,-79.467547
Oneonta,New York,42.4551,-75.0666
Yorktown,New York,41.2956496,-73.80819
Sidney,New York,42.3157824,-75.392776
Cooperstown,New York,42.6996,-74.93
Oneonta,New York,42.4551,-75.0666
Mahopac,New York,41.3688,-73.7414
Mahopac,New York,41.3688,-73.7414
Mahopac,New York,41.3688,-73.7414
Cold Spring,New York,41.4191,-73.9545
South Salem,New York,41.2723173,-73.5529034
Carmel,New York,41.4266361,-73.6788272
Garrison,New York,41.3839827,-73.945694
Carmel,New York,41.4266361,-73.6788272
Cold Spring,New York,41.4191,-73.9545
Hoosick Falls,New York,42.9009,-73.35
Guilderland,New York,42.704522,-73.911513
Troy,New York,42.7354,-73.6751
Troy,New York,42.7354,-73.6751
Schaghticoke,New York,42.8944113,-73.5872328
